family_id,ic_fc,ic_fc_p,holm_corrected_ic_fc_p,bh_corrected_ic_fc_p,family_name,IC_tumour,IC_healthy
PTHR15427,1.0013776705813753,0.952920470795292,1.0,0.9778720069942158,EMILIN  ELASTIN MICROFIBRIL INTERFACE-LOCATED PROTEIN   ELASTIN MICROFIBRIL INTERFACER,1.1504625522747438,1.1488797744080053
PTHR20855,0.9171961729834712,0.5915740842591574,1.0,0.933776924857014,ADIPOR/PROGESTIN RECEPTOR-RELATED,1.1837419112612904,1.2906093005281487
PTHR22957,0.9939536415255198,0.9084709152908472,1.0,0.9778720069942158,TBC1 DOMAIN FAMILY MEMBER GTPASE-ACTIVATING PROTEIN,1.502729162300005,1.5118704731476393
PTHR24248,0.9377128654118204,0.5542644573554264,1.0,0.933776924857014,ADRENERGIC RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR,1.1476956870696555,1.2239308314977888
PTHR11532,1.0420145899843043,0.8683913160868392,1.0,0.9704154571357512,PROTEASE M14 CARBOXYPEPTIDASE,1.1000465224470803,1.0556920536627483
PTHR12801,1.1616317527722044,0.1460685393146068,1.0,0.7522032942935878,RNA EXONUCLEASE REXO1 / RECO3 FAMILY MEMBER-RELATED,1.2283875657416514,1.0574672763637338
PTHR45819,0.8510166243737401,0.3887261127388726,1.0,0.8841134073866361,CENTAURIN-GAMMA-1A,1.237138712680508,1.453718619881146
PTHR12756,1.0957781658523171,0.5689543104568955,1.0,0.933776924857014,CYTOSOLIC CARBOXYPEPTIDASE,1.2571745184952736,1.14728925769151
PTHR11973,0.951524869998058,0.6488035119648804,1.0,0.9390903605304292,CELL SURFACE GLYCOPROTEIN MUC18-RELATED,1.046988242595594,1.1003267235650196
PTHR12358,1.1673304386918435,0.1803181968180318,1.0,0.7638474170813847,SPHINGOSINE KINASE,1.1353940161857248,0.9726414891211921
PTHR22891,1.0393869069525152,0.7980820191798083,1.0,0.9478635104102792,EUKARYOTIC TRANSLATION INITIATION FACTOR 2C,1.1807601306139923,1.136015975105922
PTHR10983,0.874602303436798,0.3284867151328486,1.0,0.8841134073866361,1-ACYLGLYCEROL-3-PHOSPHATE ACYLTRANSFERASE-RELATED,1.0226466455918533,1.1692704690729752
PTHR10574,1.339327009829631,0.0236197638023619,1.0,0.388699156486696,NETRIN/LAMININ-RELATED,1.4080498212432244,1.051311450384572
PTHR11461,0.8025504376349107,0.0938990610093899,1.0,0.6581628628158164,"SERINE PROTEASE INHIBITOR, SERPIN",1.259090034114364,1.5688609401607931
PTHR13857,0.953986149318888,0.6693433065669343,1.0,0.9398091299087008,MRNA EDITING ENZYME,1.3015008554537293,1.364276469195023
PTHR23359,1.1794461916949683,0.1727582724172758,1.0,0.7638474170813847,NUCLEOTIDE KINASE,1.3206778632899863,1.1197440566509047
PTHR22948,1.1507953471829375,0.2423175768242317,1.0,0.8373323658067766,TUDOR DOMAIN CONTAINING PROTEIN,1.1327663122785074,0.9843334134530827
PTHR13944,0.8255387840233968,0.1413585864141358,1.0,0.7504666332647018,AGAP007712-PA,0.9147138539533979,1.1080204487733323
PTHR14514,0.9088639780405128,0.4109458905410946,1.0,0.8913640089960132,PKA ANCHORING PROTEIN,1.1278485977642678,1.2409432269456673
PTHR11732,1.0840494409194823,0.5667543324566754,1.0,0.933776924857014,ALDO/KETO REDUCTASE,1.0213696454568189,0.9421799476142879
PTHR24356,0.9921072601329612,0.904090959090409,1.0,0.9763150585327242,SERINE/THREONINE-PROTEIN KINASE,1.141298520265923,1.150378155798362
PTHR24068,1.1514258397703416,0.4096359036409636,1.0,0.8913640089960132,UBIQUITIN-CONJUGATING ENZYME E2,2.0398660146211234,1.7715999972937793
PTHR13693,0.9666469398199328,0.7217427825721743,1.0,0.9398091299087008,CLASS II AMINOTRANSFERASE/8-AMINO-7-OXONONANOATE SYNTHASE,0.9738799311707349,1.0074825575428275
PTHR11699,1.0184630065552702,0.9536304636953632,1.0,0.9778720069942158,ALDEHYDE DEHYDROGENASE-RELATED,1.2791352312135948,1.2559466794380514
PTHR22760,0.8711411894787855,0.4143758562414376,1.0,0.8938365864960135,GLYCOSYLTRANSFERASE,0.8741668257300997,1.0034731869963913
PTHR24416,1.1190915562000463,0.4726152738472615,1.0,0.910355629268135,TYROSINE-PROTEIN KINASE RECEPTOR,1.5048396260958492,1.3446975073296445
PTHR21553,1.3097100857257329,0.0058199418005819,1.0,0.2202847971520284,ALMS1-RELATED,1.2126193262302123,0.9258685104790083
PTHR22923,1.0243265969542903,0.914910850891491,1.0,0.9778720069942158,CEREBELLIN-RELATED,1.0528331217452145,1.0278295271016913
PTHR13318,0.9587865957226764,0.7351826481735183,1.0,0.9398091299087008,UNCHARACTERIZED,1.1343539860846568,1.183114147762617
PTHR12558,1.01289792029724,0.968250317496825,1.0,0.9778720069942158,"CELL DIVISION CYCLE 16,23,27",1.0911069579742985,1.0772131486400058
PTHR12121,1.120845603556684,0.3820761792382076,1.0,0.8841134073866361,CARBON CATABOLITE REPRESSOR PROTEIN 4,1.1361091464622184,1.0136178817645363
PTHR19143,1.6725498682865,4.999950000499995e-05,0.0377496225037749,0.0126165405012616,FIBRINOGEN/TENASCIN/ANGIOPOEITIN,1.2226959615684116,0.7310370738428493
PTHR24118,1.0895944574110754,0.5983940160598394,1.0,0.933776924857014,POTE ANKYRIN DOMAIN,1.0367812282504227,0.9515294623596583
PTHR11685,0.7910325748531504,0.1649683503164968,1.0,0.7638474170813847,RBR FAMILY  RING FINGER AND IBR DOMAIN-CONTAINING,1.0271415765589111,1.2984820211096788
PTHR24124,1.0758604091156907,0.5596144038559614,1.0,0.933776924857014,ANKYRIN REPEAT FAMILY A,1.1256950294861012,1.046320712192923
PTHR12447,1.034043939494134,0.8114118858811412,1.0,0.9514857474882042,UNCHARACTERIZED WITH ANKYRIN REPEAT DOMAIN,0.9146869983948628,0.8845726602704528
PTHR24173,1.300254347889486,0.0448995510044899,1.0,0.514984244096953,FAMILY NOT NAMED,1.3089626917912758,1.0066974157140287
PTHR24147,1.029211298891877,0.8742712572874272,1.0,0.9704154571357512,ANKYRIN REPEAT DOMAIN 36-RELATED,1.7334309730005097,1.6842323581822765
PTHR24123,1.021237454711711,0.9415105848941512,1.0,0.9778720069942158,ANKYRIN REPEAT-CONTAINING,1.052132670700085,1.030252725108969
PTHR24161,0.9814863414795651,0.8379016209837902,1.0,0.9617920437109828,FAMILY NOT NAMED,0.9969614070879903,1.015766969905152
PTHR24201,1.052681402062267,0.8402215977840222,1.0,0.9617920437109828,FAMILY NOT NAMED,1.181498221263191,1.1223701862202262
PTHR24166,0.8090591394265876,0.1638683613163868,1.0,0.7638474170813847,"ROLLING PEBBLES, ISOFORM B",1.0925058193038515,1.3503411136028338
PTHR12308,0.8742198101518753,0.2973070269297307,1.0,0.8736032864390457,NGEP-RELATED,0.8891402714932126,1.0170671736879833
PTHR11533,1.0621054255465254,0.6899631003689963,1.0,0.9398091299087008,PROTEASE M1 ZINC METALLOPROTEASE,1.058974358974359,0.9970520190398696
PTHR10502,0.9719038039934552,0.7692423075769242,1.0,0.9398091299087008,ANNEXIN,1.1880091251634062,1.2223525829222985
PTHR11134,1.0195851614966256,0.961190388096119,1.0,0.9778720069942158,ADAPTOR COMPLEX SUBUNIT BETA FAMILY MEMBER,1.1030398173255327,1.0818515794270709
PTHR22780,0.9811520228576482,0.8576014239857601,1.0,0.9657783659904856,"ADAPTIN, ALPHA/GAMMA/EPSILON",1.1074859027556136,1.1287607597546503
PTHR10529,1.276411027014835,0.0521894781052189,1.0,0.5198346700743519,AP COMPLEX SUBUNIT MU,1.2690265650265655,0.9942146676642686
PTHR11753,1.0487477442217532,0.7811821881781182,1.0,0.9416479561319036,ADAPTOR COMPLEXES SMALL SUBUNIT FAMILY,1.1044724948204308,1.0531345606278542
PTHR12345,0.695836756235764,0.0161698383016169,1.0,0.3191014243703717,SYNTENIN RELATED,0.8583560410989725,1.2335594999930484
PTHR14096,1.033707798993468,0.8469915300846992,1.0,0.9627763392530994,APOLIPOPROTEIN L,1.325064940150634,1.281856382858737
PTHR19139,1.0027811144926968,0.975350246497535,1.0,0.9778720069942158,AQUAPORIN TRANSPORTER,1.3266544994504004,1.3229751540759216
PTHR10887,1.265597861770454,0.0588394116058839,1.0,0.5426914778471263,DNA2/NAM7 HELICASE FAMILY,1.2396393532757168,0.9794891337297089
PTHR48092,1.063130621601818,0.6593234067659324,1.0,0.9398091299087008,KNIRPS-RELATED PROTEIN-RELATED,1.006568591709377,0.9467967258743618
PTHR44329,0.9083849919706338,0.4380156198438015,1.0,0.8982099751195001,SERINE/THREONINE-PROTEIN KINASE TNNI3K-RELATED,1.0913882819984424,1.2014600545422975
PTHR10740,1.0683099508364176,0.6199238007619924,1.0,0.9341947453541338,TRANSFORMING GROWTH FACTOR ALPHA,1.1088016616706384,1.0379025869809768
PTHR11254,1.103143086115993,0.5310046899531005,1.0,0.933776924857014,HECT DOMAIN UBIQUITIN-PROTEIN LIGASE,1.1821850100528715,1.0716515608280428
PTHR11711,0.8534711032257282,0.2526474735252647,1.0,0.8373323658067766,ADP RIBOSYLATION FACTOR-RELATED,1.2380997586560307,1.4506639462971667
PTHR10663,0.8986542179233091,0.4701452985470145,1.0,0.910355629268135,GUANYL-NUCLEOTIDE EXCHANGE FACTOR,1.0052387959866234,1.1186046600989854
PTHR45793,0.9815194691498944,0.7982320176798232,1.0,0.9478635104102792,HOMEOBOX PROTEIN,1.2590724469496009,1.282778881645719
PTHR12552,1.0018833191657182,0.960470395296047,1.0,0.9778720069942158,OLIGOPHRENIN 1,0.9597588357588406,0.9579547013099667
PTHR15228,1.0212339034045723,0.94780052199478,1.0,0.9778720069942158,SPERMATHECAL PHYSIOLOGY VARIANT,1.092455319282597,1.0697405517390175
PTHR15729,1.2682055392911993,0.1689983100168998,1.0,0.7638474170813847,CDC42 GTPASE-ACTIVATING PROTEIN,1.4045402254774122,1.1075020428174538
PTHR14166,1.068423754165743,0.7112228877711223,1.0,0.9398091299087008,SLIT-ROBO RHO GTPASE ACTIVATING PROTEIN,1.3087649048860295,1.2249492767108616
PTHR13964,0.9280802398944196,0.5066349336506635,1.0,0.9263831999361164,RBP-RELATED,0.9497883308016051,1.0233903168864502
PTHR15712,1.0606863764911838,0.7139528604713953,1.0,0.9398091299087008,ARMADILLO REPEAT CONTAINING PROTEIN,1.2060367533073475,1.1370342638857973
PTHR11188,1.092541932367356,0.5388346116538835,1.0,0.933776924857014,ARRESTIN DOMAIN CONTAINING PROTEIN,1.0824209873992985,0.9907363327042992
PTHR12138,1.211456834894992,0.0909090909090909,1.0,0.643160577740017,PRIMATE-EXPANDED PROTEIN FAMILY,1.3893396432870126,1.1468337981744452
PTHR42693,0.993658202463763,0.9018909810901892,1.0,0.9759578975638816,ARYLSULFATASE FAMILY MEMBER,1.0714383900588351,1.0782766019565013
PTHR10372,1.3379355654643603,0.0118698813011869,1.0,0.3132056179438205,PLAKOPHILLIN-RELATED,1.3690898107128464,1.0232853106327853
PTHR22802,0.7178261654524816,0.1083789162108379,1.0,0.6898015317367487,C-TYPE LECTIN SUPERFAMILY MEMBER,0.9435221783047879,1.314415973831271
PTHR11690,1.0210228239901635,0.9103108968910312,1.0,0.9778720069942158,AMILORIDE-SENSITIVE SODIUM CHANNEL-RELATED,1.0950153374233138,1.0724690101872438
PTHR45712,1.2263635338397445,0.1320886791132088,1.0,0.7504666332647018,AGAP008170-PA,1.238525543059418,1.009917132142372
PTHR23389,1.2553150164494438,0.1460185398146018,1.0,0.7522032942935878,CHROMOSOME TRANSMISSION FIDELITY FACTOR 18,1.2764286315435112,1.016819375867727
PTHR12112,0.8650079675844302,0.2505774942250577,1.0,0.8373323658067766,BNIP - RELATED,1.0186547699263155,1.177624724973288
PTHR23351,1.1611185946873297,0.1276987230127698,1.0,0.7379231551195939,FOS TRANSCRIPTION FACTOR-RELATED,1.593556213955644,1.3724319128527647
PTHR22624,1.1430504969148347,0.3486965130348696,1.0,0.8841134073866361,CYSTEINE PROTEASE ATG4,1.1356335952848733,0.9935113088616929
PTHR10953,1.155177599867904,0.2686273137268627,1.0,0.8616562563187926,UBIQUITIN-ACTIVATING ENZYME E1,1.2296114742193165,1.064435004937702
PTHR10751,1.7230922236043027,3.999960000399996e-05,0.0302396976030239,0.0126165405012616,GUANYLATE BINDING PROTEIN,1.8563390408496576,1.0773300554781866
PTHR11139,0.8314680044884837,0.2379576204237957,1.0,0.8373323658067766,ATAXIA TELANGIECTASIA MUTATED  ATM -RELATED,0.9761406468995367,1.1739966440441156
PTHR24092,1.0878837486404678,0.6280837191628084,1.0,0.93504119753323,PROBABLE PHOSPHOLIPID-TRANSPORTING ATPASE,1.216437931379414,1.118169044164506
PTHR43294,0.7900654112626816,0.0695493045069549,1.0,0.5596962977738643,SODIUM/POTASSIUM-TRANSPORTING ATPASE SUBUNIT ALPHA,0.8515343074394508,1.0778022873808952
PTHR45630,0.8605185647070592,0.2486475135248647,1.0,0.8373323658067766,CATION-TRANSPORTING ATPASE-RELATED,0.9065509116128262,1.0534937290068112
PTHR11523,1.0041777876172362,0.976580234197658,1.0,0.9778720069942158,SODIUM/POTASSIUM-DEPENDENT ATPASE BETA SUBUNIT,0.9423360913682218,0.9384155903350949
PTHR24093,0.9577520146914348,0.7158228417715823,1.0,0.9398091299087008,CATION TRANSPORTING ATPASE,1.0143315688703676,1.059075369522626
PTHR11941,0.9007633108284128,0.3838761612383876,1.0,0.8841134073866361,ENOYL-COA HYDRATASE-RELATED,1.0530761800382662,1.169093109564795
PTHR11977,0.7293785937181624,0.0341396586034139,1.0,0.4692025009574466,VILLIN,0.9455474761560869,1.2963740426435622
PTHR24241,1.1122915247679694,0.3928560714392856,1.0,0.8841134073866361,NEUROPEPTIDE RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR,1.3099326858845914,1.1776882739062922
PTHR16675,1.3642592656373358,0.0078299217007829,1.0,0.2534410655893441,MHC CLASS I-RELATED,2.1840373329893947,1.600896096512185
PTHR24271,1.0552909282115537,0.6986430135698642,1.0,0.9398091299087008,KALLIKREIN-RELATED,1.0162320730117318,0.9629875950265071
PTHR19944,2.564879792637617,0.0015299847001529,1.0,0.125936013367139,MHC CLASS II-RELATED,3.878083793361133,1.5119943649963683
PTHR11214,1.056940224741412,0.7216627833721663,1.0,0.9398091299087008,"BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE",1.2493874021044526,1.182079528111558
PTHR12369,1.1222925325351747,0.3645863541364586,1.0,0.8841134073866361,CHONDROITIN SYNTHASE,1.2448791822809635,1.1092287850021356
PTHR19300,0.9208782815445952,0.5223247767522324,1.0,0.9303738344349578,"BETA-1,4-GALACTOSYLTRANSFERASE",1.1056507976971954,1.2006481419484465
PTHR46105,1.024352996785698,0.9006709932900671,1.0,0.9759578975638816,AGAP004733-PA,1.0041872909698988,0.9803137142380886
PTHR12329,0.8874219265676434,0.3785462145378546,1.0,0.8841134073866361,BCL2-ASSOCIATED ATHANOGENE,1.0148409394074134,1.14358334972925
PTHR11256,0.9715439630759984,0.7993320066799332,1.0,0.9478635104102792,BCL-2 RELATED,1.0546895730105867,1.0855809032782642
PTHR10589,1.378716438644997,0.0120498795012049,1.0,0.3132056179438205,UBIQUITIN CARBOXYL-TERMINAL HYDROLASE,1.3536393165630043,0.9818112547445621
PTHR45915,1.13192778517212,0.5015749842501575,1.0,0.9236590684940608,TRANSCRIPTION INTERMEDIARY FACTOR,1.0683504853010395,0.9438327243982171
PTHR11947,0.9977635274848348,0.9282507174928252,1.0,0.9778720069942158,PYRUVATE DEHYDROGENASE KINASE,1.206680802252424,1.2093855598171925
PTHR24399,1.3553019327900224,0.0149598504014959,1.0,0.3147826855064783,ZINC FINGER AND BTB DOMAIN-CONTAINING,1.3306430171769972,0.9818055925278093
PTHR43313,0.8901027990180382,0.2937270627293727,1.0,0.8736032864390457,SHORT-CHAIN DEHYDROGENASE/REDUCTASE FAMILY 9C,0.940712166172106,1.0568578901334782
PTHR19430,0.7390375966343733,0.0125898741012589,1.0,0.3132056179438205,PROTEIN BEX1-RELATED,0.9907997578883652,1.340662183359184
PTHR23239,0.9487872923729362,0.5347446525534745,1.0,0.933776924857014,INTERMEDIATE FILAMENT,0.9881908731662431,1.0415304685360587
PTHR23349,1.2553812980705523,0.1222387776122238,1.0,0.731503075594244,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, TWIST",1.310217644126934,1.043681028338288
PTHR10985,1.117092042269295,0.4379256207437925,1.0,0.8982099751195001,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, HES-RELATED",1.149348262408948,1.0288751677741146
PTHR10044,1.1439609759125065,0.3032369676303237,1.0,0.8736032864390457,INHIBITOR OF APOPTOSIS,1.1320517916106145,0.9895895187400136
PTHR13710,1.154819989893757,0.2531774682253177,1.0,0.8373323658067766,DNA HELICASE RECQ FAMILY MEMBER,1.0920222243509887,0.9456211651232833
PTHR14098,0.9109700074007429,0.4526454735452645,1.0,0.9064884218882678,SH2 DOMAIN CONTAINING PROTEIN,1.1052309589300955,1.2132462649167073
PTHR45645,1.0738794126818876,0.6066939330606694,1.0,0.933776924857014,DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED,1.0743778280543006,1.0004641260150113
PTHR11848,0.9592028671075482,0.7405325946740533,1.0,0.9398091299087008,TGF-BETA FAMILY,0.9796299902629005,1.021295936298595
PTHR44170,0.9390395638576188,0.6451835481645184,1.0,0.9390903605304292,PROTEIN SIDEKICK,1.1491713751835193,1.2237731182088556
PTHR10410,1.2235415227047532,0.0889891101088989,1.0,0.6355165693626083,EUKARYOTIC TRANSLATION INITIATION FACTOR 3 -RELATED,1.1503007455099974,0.9401403419208445
PTHR13793,1.1608816823667425,0.2642773572264277,1.0,0.8549485445316488,PHD FINGER PROTEINS,1.1307291987436112,0.9740262215511444
PTHR11472,1.2107236806649293,0.1275387246127538,1.0,0.7379231551195939,DNA REPAIR DEAD HELICASE RAD3/XP-D SUBFAMILY MEMBER,1.3259829524088094,1.0951986597640324
PTHR24343,0.8437467065359519,0.1698283017169828,1.0,0.7638474170813847,SERINE/THREONINE KINASE,1.0589839087045791,1.255096939047379
PTHR10075,1.1227956754969208,0.3862661373386266,1.0,0.8841134073866361,BASIGIN RELATED,1.1567997106719847,1.0302851497535517
PTHR24103,0.9154242081761212,0.5230347696523034,1.0,0.9303738344349578,E3 UBIQUITIN-PROTEIN LIGASE TRIM,1.241416100403842,1.3561101938490585
PTHR45774,0.9368703759020296,0.5209847901520985,1.0,0.9303738344349578,BTB/POZ DOMAIN-CONTAINING,0.9495865776342108,1.0135730641711669
PTHR24410,1.0776207025625906,0.5178848211517885,1.0,0.9303738344349578,HL07962P-RELATED,1.2153481330147202,1.1278069641058428
PTHR24100,0.9535023380454248,0.7266027339726603,1.0,0.9398091299087008,BUTYROPHILIN,1.1638387302516697,1.220593472940414
PTHR15344,1.0387460374675812,0.7613823861761383,1.0,0.9398091299087008,CDC42 EFFECTOR PROTEIN  BORG,1.049512811259472,1.0103651647308716
PTHR11481,1.6423247085090276,0.1370186298137018,1.0,0.7504666332647018,IMMUNOGLOBULIN FC RECEPTOR,1.9732235039194432,1.2014819564584278
PTHR24255,1.435722468621856,0.0016899831001689,1.0,0.125936013367139,"COMPLEMENT COMPONENT 1, S SUBCOMPONENT-RELATED",1.692969635042982,1.1791761096196098
PTHR45656,0.7842050045604694,0.0503094969050309,1.0,0.5190512959735267,PROTEIN CBR-CLEC-78,1.0712130028317626,1.365985930467448
PTHR12669,1.1560348744497808,0.2515174848251517,1.0,0.8373323658067766,EUKARYOTIC TRANSLATION INITIATION FACTOR 4E-BINDING PROTEIN,1.0062297644300546,0.8704147138372189
PTHR18952,1.0454367563917806,0.8586114138858612,1.0,0.9657783659904856,CARBONIC ANHYDRASE,0.8493371896842598,0.8124233096755269
PTHR10037,0.6350056612318312,0.0040399596004039,1.0,0.1837809399683781,VOLTAGE-GATED CATION CHANNEL  CALCIUM AND SODIUM,0.8628483610784488,1.358804202476929
PTHR11824,1.1498669641636257,0.2087579124208758,1.0,0.8145862871268194,VOLTAGE-DEPENDENT CALCIUM CHANNEL BETA SUBUNIT,1.0145054237456037,0.882280694518014
PTHR12107,1.2055857406991866,0.0641393586064139,1.0,0.5461402689343893,VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA SUBUNIT,1.408090671931186,1.1679722349026405
PTHR45889,0.980686341469742,0.8136618633813661,1.0,0.9514857474882042,FAMILY NOT NAMED,1.1403679691606785,1.1628264012034937
PTHR23050,1.028291122850935,0.8956910430895691,1.0,0.9759578975638816,CALCIUM BINDING PROTEIN,1.198533533049863,1.1655585722912132
PTHR10827,1.2506301202081196,0.0496195038049619,1.0,0.5190512959735267,RETICULOCALBIN,1.412626839284728,1.1295320786370082
PTHR24347,1.003380761113778,0.961260387396126,1.0,0.9778720069942158,SERINE/THREONINE-PROTEIN KINASE,1.1188415959610114,1.1150718045650705
PTHR24349,1.0996976479690534,0.4936450635493645,1.0,0.919383115751152,SERINE/THREONINE-PROTEIN KINASE,1.0284165457184309,0.9351811814981468
PTHR24346,0.941503773173849,0.5718542814571854,1.0,0.933776924857014,MAP/MICROTUBULE AFFINITY-REGULATING KINASE,1.0570692307692315,1.1227456128038724
PTHR10183,1.0713510636881138,0.6104938950610493,1.0,0.933776924857014,CALPAIN,1.1363549690521946,1.0606747009148492
PTHR11006,1.222922166862621,0.1046189538104618,1.0,0.6897689142766692,PROTEIN ARGININE N-METHYLTRANSFERASE,1.252218030888476,1.0239556243395365
PTHR23122,0.9992980149321472,0.940000599994,1.0,0.9778720069942158,MEMBRANE-ASSOCIATED GUANYLATE KINASE  MAGUK,1.0392858428422285,1.040015918487335
PTHR10454,0.9530466112080712,0.6809231907680923,1.0,0.9398091299087008,CASPASE,1.1801934304227883,1.2383375760885293
PTHR24034,1.0490459488498276,0.8107418925810742,1.0,0.9514857474882042,EGF-LIKE DOMAIN-CONTAINING PROTEIN,1.1169484992619316,1.0647279087122492
PTHR15715,0.9065227725667816,0.3653063469365306,1.0,0.8841134073866361,CENTROSOMAL PROTEIN OF 170 KDA,0.8550371655634811,0.9432053903538227
PTHR12231,0.635455040122306,0.0018299817001829,1.0,0.125936013367139,CTX-RELATED TYPE I TRANSMEMBRANE PROTEIN,0.9944184683749827,1.5648919366247942
PTHR11636,1.0386195882280596,0.8327616723832761,1.0,0.9617920437109828,POU DOMAIN,1.2704173188729886,1.2231786625942465
PTHR18947,0.9675047450538856,0.7272227277727222,1.0,0.9398091299087008,HOOK PROTEINS,1.0509471222964746,1.0862449281713296
